"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-YBy89D3RLE5xDecBieusEz","LegalEntity","MR. MALIK NASIR HUSSAIN TANOLI","","","pk","HOUSE NO 38 E-MARKET COMMERCIAL AREA BLOCK-6, P.E.C.H.S, KARACHI, NEAR BAB E KHYBER, Pakistan","","Fraudulent Practices - 2024-03-26 - 2027-10-20","","","","WorldBank Debarred Providers","2024-03-27T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YHL2qGUfYnwPufWNiwif2Q","LegalEntity","SOCIAL AND ENVIRONMENTAL DEVELOPMENT JOINT STOCK COMPANY","","","vn","NO. 20, 445 LAC LONG QUAN STREET,TAY HO DISTRICT, HANOI, Viet Nam","","Consultant Guidelines 1.22(a)(ii) - 2011-10-18 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YKCSNfwzzNJqi79kzHvwj5","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED JINAN BRANCH","","","cn","23 / F, BLOCK B, HUANGTAI INNOVATION INDUSTRIAL PARK, NO 10777, XIAOQINGHE NORTH ROAD, TIANQIAO DISTRICT, JINAN CITY, SHANDONG PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YLEhxju5Sy3XnVsT6Fic5T","LegalEntity","JIANGXI LUQIAO ENGINEERING GROUP CO., LTD.","","","cn","FLOOR 8, ZHONGHANG INTERNATIONAL PLAZA, 1 NORTH GANJIANG AVENUE, NANCHANG CITY, China","","Controlled Affiliate of a Sanctioned Entity. - 2017-12-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YQLZuneFSwgLtGFGR5C9hZ","LegalEntity","INNER MONGOLIA YUANSHAN ENERGY CO., LTD.","","","cn","ROOM 1803, JIAQI COMPREHENSIVE SERVICE BUILDING, EQUIPMENT MANUFACTURING BASE, DONGSHENG DISTRICT, ORDOS CITY, INNER MONGOLIA, China","","Controlled Affiliate of a Sanctioned Entity - 2023-05-02 - 2026-05-01","","","","WorldBank Debarred Providers","2023-05-03T00:16:27","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YRdfaJxG4DPeUQnrNVV4kW","LegalEntity","JINGXING XINJIAO CONSTRUCTION PROJECT MANAGEMENT CO., LTD.","","","cn","FLOOR 6, NORTH TOWER, JINGXING ECONOMIC DEVELOPMENT ZONE, SHIJIAZHUANG, HEBEI, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YV7HzdZ9UYYZa2uj23SBX7","LegalEntity","A2Z INFRA ENGINEERING LIMITED","","","in","O-116, 1ST FLOOR, DLF SHOPPING MALL, ARJUN MARG, DLF PHASE-I, GURUGRAM-122002, HARYANA -, India","","July 2014 Procurement Guidelines, Paragraph 1.16(a)(ii) - 2020-11-12 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2025-01-29T15:03:02"
"NK-YVuBYRkvxkYAQuAbhg4R3E","LegalEntity","MR. YUEHUA BAI","","","ke","NEXTGEN APARTMENTS, BLOCK B, HOUSE NO. 41, MOMBASA ROAD, NAIROBI, Kenya","","Cross Debarment: AfDB - 2021-10-18 - 2999-12-31","","","","WorldBank Debarred Providers","2024-09-17T15:03:04","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YVvBkwuAAG7JenPD7dstx2","LegalEntity","JIANGXI MINGQIANG ELECTRIC POWER TECHNOLOGY CO., LTD.","","","cn","SECTION C, INDUSTRIAL PARK AREA, CHONGREN COUNTY, FUZHOU CITY, JIANGXI PROVINCE, China","","Cross Debarment: ADB - 2023-07-24 - 2027-03-24","","","","WorldBank Debarred Providers","2023-07-25T00:03:05","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YbSzjY8huuoWsmzYCJ2sH3","LegalEntity","MARÍA BENILDA SANDOVAL VALDÉZ","","","gt","3ª AVENIDA “A” 3-15, ZONA 1, -GUATEMALA CITY, Guatemala","","Cross Debarment: IDB - 2020-08-28 - 2033-07-27","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YcLssCFaszkbTJa7J8EdPK","LegalEntity","PROYECTOS Y MECANIZADOS DIVERSOS S.A. DE C.V.","","","sv","-, El Salvador","","Cross Debarment: IDB - 2022-12-20 - 2027-10-27","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YdJhU7PgDSLCgEuX8XyvSA","LegalEntity","DIYOKES CONSULTANTS LIMITED","","","ng","PLOT 4N/15 OPI STREET, OPPOSITE ESTATE SHOPPING CENTRE, FEDERAL HOUSING, TRANS-EKULU, PO BOX 13720, ENUGU, ENUGU STATE, Nigeria","","Fraudulent Practices - 2024-03-11 - 2999-12-31","","","","WorldBank Debarred Providers","2024-03-11T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YdZVGvLWpWbbAUGAcNyD9w","LegalEntity","SICHUAN YITU LANDSCAPE ENGINEERING CO., LTD.","","","cn","NO.1, 1/F, UNIT 1, BUILDING 3, NO.4, YUTONG ALLEY, SOUTH THIRD SECTION, 2ND RING ROAD, WUHOU DISTRICT, CHENGDU, China","","Cross Debarment: ADB - 2025-08-19 - 2030-02-21","","","","WorldBank Debarred Providers","2025-08-20T15:03:02","2026-03-23T15:03:02","2025-08-20T15:03:02"
"NK-Yf2Jizmv3MqeYixVShbHQd","LegalEntity","TODINI COSTRUZIONI GENERALI S.P.A.","","","it","VIA AURELIA 475/477 - 00165, ROME, Italy","","Cross Debarment: ADB - 2023-05-31 - 2029-11-24","","","","WorldBank Debarred Providers","2023-06-01T00:04:10","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YfBZ3kwXWjVxQwM3pT9L5j","LegalEntity","CONSTRUTORA COESA S.A. - SUCURSAL URUGUAY","","","uy","AVENIDA LUIS ALBERTO DE HERRERA, N. 1248, TORRE AVENIDAS, OFICINA 321, MONTEVIDEO, Uruguay","","Cross Debarment: IDB - 2022-03-18 - 2026-07-15","","","","WorldBank Debarred Providers","2025-09-25T15:03:01","2026-03-23T15:03:02","2025-09-25T15:03:01"
"NK-YgTBR7kEovvhsxgYKqyUFZ","LegalEntity","MR. IYKE AMBROSE","","","ng","10 OBANLE ARO AVENUE, OFF COKER ROAD, ILUPEJU, LAGOS, Nigeria","","Consultant Guidelines, 1.22(a)(i) - 2017-01-24 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YgyNpmnjAqTEsvj9xJeHUf","LegalEntity","AKTIF ELEKTROTEKNIK SAN VE TIC A.S.","","","tr","SERIFALI MH. BAYRAKTAR, BLV. SEHIT, NO. 5 AKTIF PLAZA, UMRANIYE 34775, ISTANBUL, Turkiye","","Related Corrupt and Fraudulent Practices. - 2026-03-09 - 2027-06-08","","","","WorldBank Debarred Providers","2026-03-10T15:03:02","2026-03-23T15:03:02","2026-03-10T15:03:02"
"NK-Yh99WpLh432PXhbmput5ZA","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED ANXIN BRANCH","","","cn","NO 13, NORTH STREET, ANXIN TOWN, ANXIN COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YhJ5Z3umXzerFnnoCcSktS","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED JULU COUNTY BRANCH","","","cn","100 METERS EAST OF THE INTERSECTION OF HUANGJIN AVENUE AND XIYUAN ROAD, JULU COUNTY, XINGTAI CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YkioSod4h3gkQvQ8zN4GnN","LegalEntity","TETRALINK TAYLOR & ASSOCIATES EAST AFRICA LIMITED","","","ke","RE-INSURANCE PLAZA, 8 FLOOR TAIFA ROAD, OPPOSITE HIGH COURT, NAIROBI, Kenya","","Cross Debarment: AfDB - 2026-01-13 - 2027-12-09","","","","WorldBank Debarred Providers","2026-01-13T15:03:02","2026-03-23T15:03:02","2026-01-13T15:03:02"
"NK-YkmGJxTs6mPN3ufyGbxG2g","LegalEntity","MR. HAO ZHIYONG","","","uz","VIA DRUZHBA RESTAURANT, 12 AYBEK STREET, TASHKENT 100015 MIRABAD DISTRICT, Uzbekistan","","Cross Debarment: ADB - 2013-04-23 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YmtE2j28wRZ6MrYpi6ggbR","LegalEntity","URALKOTLOSERVICE PKF ZAO (TAMBOV","URALKOTLOSERVICE COMMERCIAL PRODUCTION FIRM CLOSED JOINT-STOCK CO;URALKOTLOSERVICE PKF ZAO","","ru","1 KRASNOARMEISKAYA SQUARE, 392023, TAMBOV, Russian Federation;2 BRUSNITSYN, STREET, APT. 14, 623700, BEREZOVSKY, SVERDLOVSK OBLAST, Russian Federation;7A SHIROKAYA STREET, 390218, TAMBOV, Russian Federation;7A SHIROKAYA STREET, 392000, TAMBOV, Russian Federation;82 PERVOMAISKAYA STREET, 620062, YEKATERINBURG, Russian Federation;9/7 KRASNOZNAMENNAYA STREET, 620012, YEKATERINBURG, Russian Federation","","Procurement Guidelines, 1.15(a)(ii) - 2011-11-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-YpoakxQ99qPc88p4RSbobY","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIJIGN FANGSHAN BRANCH","","","cn","26 METERS SOUTH OF DAYUAN VILLAGE, QINGLONGHU TOWN, FANGSHAN DISTRICT, BEIJING, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Yx2yogpmKHw2bgpJtE7uw5","LegalEntity","JYC IMPORT EXPORT","","","bo","CALLE 6 NO. 151 ZONA KAMI, QUILLACOLLO, COCHABAMBA, Bolivia","","Procurement Guidelines, 1.14(a)(iii) - 2014-05-15 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Z27WpwHq5KrmWqTcPFcCan","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED CAMBODIA BRANCH","","","kh","CAMBODIA, JINBIAN CITY, Cambodia","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Z5NoqGsVfZ7SFuKSmWqi9d","LegalEntity","MR. ANTONIO CARLOS MARCHEZETTI","","","br","-, Brazil","","Cross Debarment: IDB - 2022-04-19 - 2028-03-24","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZAeUAphaVYyxHZLMPqr3XD","LegalEntity","MR. OYO SUNARYO","","","id","JL. RAYA GUNTUR NO. 18, KEDONGDONG KIDUL, DUKUPANTANG, CIREBON 45161, Indonesia","","Fraudulent Practice - 2021-05-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZD4a9MLq987LN9QQS6FUkU","LegalEntity","MR. ORLANDO FAJARDO CASTILLO","","","co","C/O CONSTRUCCIONES DEL SIGLO 21 S.A.S., CALLE 109 19 36 P 4, BOGOTA D.C., Colombia","","Fraudulent Practice - 2024-06-25 - 2026-10-24","","","","WorldBank Debarred Providers","2024-06-26T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZEiTfsFhy2JsHNXtvLA26v","LegalEntity","MR. PHAM HONG HA","","","vn","B14 BUILDING, LANE 65, PHAM NGOC THACH STREET, HANOI, Viet Nam","","Collusive Practices - 2023-02-02 - 2028-03-01","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZHWpwzUt62Vhdrm6rabBNy","LegalEntity","XINCAI GEOLOGY AND MINERAL CONSTRUCTION ENGINEERING CO., LTD.","","","cn","SOUTHWEST HOUSE, 23RD FLOOR, BUILDING 6, RENHE HOMELAND, YUELIANGWAN STREET, XINCAI COUNTY, ZHUMADIAN, HENAN, China","","Controlled Affiliate of a Sanctioned Entity - 2023-05-02 - 2026-05-01","","","","WorldBank Debarred Providers","2023-05-03T00:16:27","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZKXDYoK8TVCRRcmkC9isLa","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TANGSHAN CONCRETE BRANCH","","","cn","SOUTH OF WAFANGZHUANG VILLAGE, LAOZHUANGZI, HIGH-TECH ZONE, TANGSHAN CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZMrGCvd2FUpScnCiCntMZk","LegalEntity","MAGALIE HABITANT","","","ht","47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE, PÉTION-VILLE, Haiti","","Cross Debarment: IDB - 2020-01-21 - 2026-11-11","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZMu5xYPo3y8WNMeStSh5dF","LegalEntity","M. AYITÉVI YAO MAWULOLO AMADOTE","","","tg","QUARTIER AGBONOU, 201BP.60, ATAKPAMÉ, Togo","","Cross Debarment: AfDB - 2026-01-27 - 2027-05-27","","","","WorldBank Debarred Providers","2026-01-28T15:03:02","2026-03-23T15:03:02","2026-01-28T15:03:02"
"NK-ZSrALDsbnKWASMB6mhRiKS","LegalEntity","HUNAN ALLONWARD HYDRO-GENERATING EQUIPMENT CO., LTD.","","","cn","52#, QUANZHOU NORTH RD, NINGXIANG HIGH-TECH DEVELOPMENT ZONE, CHANGSHA, HUNAN 410600, China","","Fraudulent Practice - 2021-03-09 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZUWBk8N2Xqdkm3449woR9A","LegalEntity","EGIS WATER AND MARITIME","","","fr","15 AVENUE DU CENTRE, 78280 GUYANCOURT, France","","Cross Debarment: IDB - 2024-09-24 - 2027-01-02","","","","WorldBank Debarred Providers","2024-09-25T15:03:04","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZYydH2Q9UYpkDbWTx2TuLF","LegalEntity","MR. SEALTIEL OROZCO","","","ni","CENTRO COMERCIAL SAN FRANCISCO MODULO H-4, MANAGUA, NICARAGUA, Nicaragua","","Procurement Guidelines 1.14(a)(ii) - 2011-08-23 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZZJpoKhFJJYwLLpsbKLbbg","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DACHENG BRANCH","","","cn","BUSINESS HALL, MODERN MANUFACTURING INDUSTRIAL PARK MANAGEMENT COMMITTEE, DACHENG COUNTY, LANGFANG CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZZfguabwUojSUFfNoiuxdy","LegalEntity","REGIONAL COMMUNICATIONS LIMITED","","","lc","NOBLE HOUSE, 6 BRAZIL STREET, WEST INDIES, CASTRIES, St. Lucia","","Cross-Debarment: IDB - 2016-11-14 - 2027-09-19","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZcNgCEJ5T4b2KsYm4uqFpa","LegalEntity","HENGSHUI JIZHOU DISTRICT JIUCHEN CONSTRUCTION DEVELOPMENT CO., LTD.","","","cn","HOT SPRING COMMUNITY,JIZHOU DISTRICT, HENGSHUI CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZckDPgmFMS4gDo7iD34sJA","LegalEntity","MS TECHFAB INTERNATIONAL PVT. LTD.","","","in","507 EROS APARTMENTS, 56 NEHRU PLACE, NEW DELHI 110019 -, India","","""2010 Proc. Guidelines, 1.14(a)(ii); 2011 Proc. Guidelines, 1.16(a)(ii) - 2019-05-07 - 2999-12-31""","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZepL3mBczwtANVos5ooMyH","LegalEntity","YULIN YUYANG DISTRICT XINGYUAN HYDROPOWER ENGINEERING CO., LTD.","","","cn","158 NORTH XINJIAN ROAD, YUYANG DISTRICT, YULIN CITY, SHAANXI PROVINCE, CHINA 719000, China","","Procurement Guidelines, 1.14(a)(ii) - 2019-04-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZknErCpBQGnkh6oPkMcSaB","LegalEntity","CONSTRUTORA RAMOS E FRANÇA LTDA","","","br","AV. GENERAL RIVAS S/N, SANTA RITA, MARANHÃO -, Brazil;RUA CASTELO BRANCO NO. 450 – CENTRO, SANTA RITA, MARANHÃO -, Brazil","","Procurement Guidelines, 1.15(a)(ii) - 2012-10-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZkzNzdHDTqwzmN5eU2uPvh","LegalEntity","MR. LIZANDRO AGUIRRE TABORGA","","","bo","AVENIDA MIGUEL ROCA NO. 22, ZONA: BARRIO MAC DONALDS, SANTA CRUZ, Bolivia","","Procurement Guidelines, 1.15(a)(ii) - 2014-02-14 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZpDojBWUmPFeuXJgi66m9Z","LegalEntity","OAS ENERGY GMBH - SUCURSAL PORTUGAL","","","pt","RUA AVENIDA BRASIL, N. 15, 1° ANDAR, 1749-112, LISBOA, Portugal","","Cross Debarment: IDB - 2022-03-18 - 2026-07-15","","","","WorldBank Debarred Providers","2025-09-25T15:03:01","2026-03-23T15:03:02","2025-09-25T15:03:01"
"NK-Zq7v8Pb3fiapCVjPQa99v6","LegalEntity","JIANGXI MINGZHENG TECHNOLOGY SYNERGY INNOVATION CO., LTD.","","","cn","NO.171 RENMIN AVENUE, SECTION C, INDUSTRIAL PARK AREA, CHONGREN COUNTY, FUZHOU CITY, JIANGXI PROVINCE, China","","Cross Debarment: ADB - 2023-07-24 - 2027-03-24","","","","WorldBank Debarred Providers","2023-07-25T00:03:05","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZqtaqzYR7n8HEQHfJx4kLx","LegalEntity","JV “KOGONREMSTROYKOMPLEKT” LLC","","","uz","7 MELIORATOROV STREET, KAGANSKIY RAYON, BUKHARSKAYA OBLAST, Uzbekistan","","Fraudulent Practice - 2022-01-04 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Zr4oS7QdbXaq9WFTotNmhP","LegalEntity","TUVSHIN INTERNATIONAL LLC","","","mn","SUITE 1604, M PLAZA, SAMBUU STREET 24, ULAANBAATAR 15141, Mongolia","","Cross Debarment: EBRD - 2025-12-16 - 2030-05-25","","","","WorldBank Debarred Providers","2025-12-17T15:03:01","2026-03-23T15:03:02","2025-12-17T15:03:01"
"NK-ZrxVtZjdiSeE3eozedsiB5","LegalEntity","HEBEI CONSTRUCTION GROUP ZHIBO CONSTRUCTION ENGINEERING CO., LTD.","","","cn","NO 13-10, BUILDING 13, RENEWAL AREA OF PHASE I, CHINA NORTH HERBAL MEDICINE TRADING CENTER, ANGUO CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Zw4jYk3Vd744KmP4GVmaax","LegalEntity","RONGCHENG COUNTY XINRONG CITY DEVELOPMENT CO., LTD.","","","cn","NO. 2-7, ZHONGJIN GARDEN COMMUNITY, SOUTH OF AOWEI ROAD, RONGCHENG COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZxME7iQoBPiahi9NV4yZY7","LegalEntity","HETIAN LAND PORT HUB CENTER MANAGEMENT CO., LTD.","","","cn","NO. 256, AHE HIGHWAY, ALIMA TAMUCUN, JIYA COUNTY, HOTAN, XINJIANG, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZykcsCvMmhNZZsdDEtpKSY","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED CONCRETE BRANCH","HEBEI CONSTRUCTION GROUP ZHENGYUAN CONCRETE CO., LTD.","","cn","NO 3083, TIANWEI WEST ROAD, JINGXIU DISTRICT, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Zynhw6VXrNh7keVFwuKa8g","LegalEntity","THAI SON TRAFFIC WORK CONSTRUCTION JSC","","","vn","SỐ 51, LȂ XUȂN OAI, PHUÒNG LONG TRUÒNG, QUȂN 9, HO CHI MINH CITY, Viet Nam;SỐ 77, KHU BIỆT THỰ NGÂN LONG, ĐƯỜNG NGUYỄN HỮU THỌ,XÃ PHƯỚC KIỂN, HUYỆN NHÀ BÈ, HO CHI MINH CITY, Viet Nam","","Fraudulent & Obstructive Practices - 2021-12-06 - 2028-06-05","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZziUtrYrNpppsy7jfo9k84","LegalEntity","INNER MONGOLIA YUHE CONSTRUCTION ENGINEERING CO., LTD.","","","cn","12-01-01181, ZONE A, JINYU INTERNATIONAL COMMUNITY, SOUTH OF ZHAOSUHE STREET AND WEST OF CHIXI ROAD, QIAOBEI TOWN, HONGSHAN DISTRICT, CHIFENG CITY, INNER MONGOLIA, China","","Controlled Affiliate of a Sanctioned Entity - 2023-05-02 - 2026-05-01","","","","WorldBank Debarred Providers","2023-05-03T00:16:27","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ZzsrL7vKRHiDA3Q5dob4Gf","LegalEntity","CONSTRUCCIONES DEL SIGLO 21 S.A.S.","","","co","CALLE 109 19 36 P 4, BOGOTA D.C., Colombia","","Collusive and Fraudulent Practices - 2024-06-25 - 2027-09-24","","","","WorldBank Debarred Providers","2024-06-26T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Zzv8wcopawTdNumk9TMruM","LegalEntity","CHINA ZHONGHAO NIGERIA LIMITED","","","ng","PLOT 7 INUWA ABDUL KADIR ROAD KADUNA, KADUNA STATE, Nigeria","","Cross Debarment: AfDB - 2020-05-07 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-a6xeXZoHqEjbPKuEQHDrfr","LegalEntity","SHENZHEN ZHONGRU INVESTMENT CO., LTD.","","","cn","NO1410-14135, MAIN TOWER, MARITIME CENTER, NO 59 LINHAI AVENUE, NANSHAN STREET, QIANHAI SHENZHEN-HONG KONG COOPERATION ZONE, SHENZHEN, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-a7NAB4dnP3QtgLJhk3AvN8","LegalEntity","ERLING RASK","","","dk","LADEGAARDSVEJ, 2770, KASTRUP, Denmark","","Cross Debarment: IDB - 2025-12-18 - 2032-11-23","","","","WorldBank Debarred Providers","2025-12-19T15:03:03","2026-03-23T15:03:02","2025-12-19T15:03:03"
"NK-a7rCcwcgbeReHR8RohSLLQ","LegalEntity","GUOJI CONSTRUCTION GROUP CO., LTD.","","","cn","NO. 26 HANXIGUAN STREET, BUILDING 38 #401, TAIYUAN CITY, SHANXI PROVINCE, 030012, China","","Procurement Guidelines, 1.14(a)(ii) - 2017-12-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-a8wKZkoGurDwEXbexRU4Ut","LegalEntity","SINCAM WATER TECHNOLOGY CO., LTD","","","kh","21B STREET 334, SANGKAT BOEUNG KENG KANG 1, KHAN CHAMKAR MON, PHNOM PENH, Cambodia","","Procurement Guidelines, 1.15(a)(i) - 2012-02-07 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aARzzdstUHfrMif4XfLCWn","LegalEntity","NAMA HOTELS PRIVATE LIMITED","","","in","PLOT NO. 1129/A, MADHUCON HOUSE, ROAD NO. 36, HITECH CITY ROAD, JUBILEE HILLS, HYDERABAD, TELANGANA, 500033 -, India","","Controlled Affiliate of a Sanctioned Entity - 2022-02-07 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aCxz85E3AYS5iVzJEkEVza","LegalEntity","HEBEI TIANYU CONSTRUCTION DEVELOPMENT CO., LTD.","","","cn","GAOBEIDIAN CITY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aJKVLGrGaGxMamvnUtCNoE","LegalEntity","COESA LOGISTICA E COMERCIO EXTERIOR S.A.","","","br","RUA JOAQUIM FLORIANO, N. 466, EDIFICIO CENTURY CORPORATE, SALA 402, PARTE 87, 04534-002, SAO PAULO -, Brazil","","Cross Debarment: IDB - 2022-03-18 - 2026-07-15","","","","WorldBank Debarred Providers","2025-09-25T15:03:01","2026-03-23T15:03:02","2025-09-25T15:03:01"
